No errors
No warnings
34 ms
data source=aircraftreports
1172 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2021-08-05T06:05:14Z,2021-08-05T05:34:00Z,,,,,,,ANZ1176,-38.2,170.6,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,290,47,,AIREP,ANZ1176 3812S 17036E 0534 F430 MS46 290/47,
2021-08-05T05:38:33Z,2021-08-05T05:33:00Z,,,,,,,DLH493,59.3667,-32.7833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,250,12,,AIREP,ARP DLH493 5922N 03247W 0533 F400 M42 250/12 5900N 03000W 0543 5700N 02000W KT DAIXN DDL XXH 050533 J49A,
2021-08-05T06:07:45Z,2021-08-05T05:33:00Z,,,,,,,AFR065,56.2167,-35.55,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,252,14,,AIREP,ARP AFR065 5613N03533W 0533 F350 5459N03001W 0558 5259N02001W MS44 252/14 KT FGSQI QXT AME 050533 F02A ,
2021-08-05T06:05:56Z,2021-08-05T05:33:00Z,,,,,,,ELY001,56.0333,-43.8167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,316,49,,AIREP,ARP ELY001 5602N04349W 0533 F360 5401N05001W 0603 NEEKO MS42 316/49 KT 4XEDI QXT AME 050533 L62A ,
2021-08-05T06:07:49Z,2021-08-05T05:33:00Z,,,,,,,DHK367,54.6667,-51.4333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,321,61,,AIREP,ARP DHK367 5440N05126W 0533 F340 5307N05648W 0602 4521N06746W MS52 321/61 KT GDHLG DDL YAY 050534 F90A ,
2021-08-05T05:38:33Z,2021-08-05T05:33:00Z,,,,,,,ACA800,54.0333,-21.9167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,274,40,,AIREP,ARP ACA800 5402N 02155W 0533 F410 M43 274/40 5358N 02000W 0541 DOGAL KT CFRTU DDL XXH 050533 L85A,
2021-08-05T05:36:12Z,2021-08-05T05:33:00Z,,,,,,,BAW2202,49.5,-35.9833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,272,135,,AIREP,ARP BAW2202 4930N 03559W 0533 F390 M50 272/135 4959N 03000W 0555 4959N 02000W KT GYMMC DDL XXH 050533 F54A,
2021-08-05T05:38:33Z,2021-08-05T05:33:00Z,,,,,,,ETD76T,49.05,-21.35,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,278,140,,AIREP,ARP ETD76T 4903N 02121W 0533 F370 M49 278/140 4900N 02000W 0538 4800N 01500W KT A6BLI QXT AME 050533 L88A,
2021-08-05T05:38:33Z,2021-08-05T05:33:00Z,,,,,,,QTR58E,48.5667,-17.8833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,283,138,,AIREP,ARP QTR58E 4834N 01753W 0533 F380 M53 283/138 4758N 01500W 0544 4758N 00845W KT A7ALR QXT EUA 050533 J14A,
2021-08-05T06:07:46Z,2021-08-05T05:33:00Z,,,,,,,BAW25K,48.1667,-38.8333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,265,127,,AIREP,ARP BAW25K 4810N03850W 0533 F380 4900N03000W 0607 4900N02000W MS51 265/127 KT GVIIR DDL XXF 050533 F99A ,
2021-08-05T06:07:49Z,2021-08-05T05:33:00Z,,,,,,,TAP262A,48.0833,-45.1667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,271,126,,AIREP,ARP TAP262A 4805N04510W 0533 F330 4759N04000W 0555 4659N03000W MS41 271/126 KT CSTXA DDL IG1 050533 J91A ,
2021-08-05T06:07:19Z,2021-08-05T05:33:00Z,,,,,,,QTR29E,45.5,-50.8167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-37,269,64,,AIREP,ARP QTR29E 4530N05049W 0533 F330 4600N05000W 0538 4800N04000W MS37 269/64 KT A7BEE QXS YYT 050533 F58A ,
2021-08-05T06:07:42Z,2021-08-05T05:32:00Z,,,,,,,FDX95,57.5333,-47.7833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,330,73,,AIREP,ARP FDX95 5732N04747W 0532 F360 5700N05000W 0542 HOIST MS53 330/73 KT N891FD QXT AME 050533 F99A ,
2021-08-05T06:05:51Z,2021-08-05T05:32:00Z,,,,,,,UPS232,56.7333,-33.9333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,231,19,,AIREP,ARP UPS232 5644N03356W 0532 F340 5601N04001W 0600 5301N05001W MS55 231/19 KT N353UP QXT IGW 050532 F56A ,
2021-08-05T05:36:12Z,2021-08-05T05:32:00Z,,,,,,,DLH455,56.2,-25.5833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,264,21,,AIREP,ARP DLH455 5612N 02535W 0532 F380 M43 264/21 5458N 02001W 0556 5358N 01501W KT DABYG DDL XXF 050532 F19A,
2021-08-05T05:36:20Z,2021-08-05T05:32:00Z,,,,,,,ACA848,55.5167,-22.2667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,282,28,,AIREP,ARP ACA848 5531N 02216W 0532 F390 M44 282/28 5458N 02001W 0541 DOGAL KT CFVNB DDL XXH 050532 L18A,
2021-08-05T06:05:26Z,2021-08-05T05:32:00Z,,,,,,,UAL801,50.6,-51.55,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,282,53,,AIREP,ARP UAL801 5036N05133W 0532 F350 5059N04959W 0539 5359N03959W MS50 282/53 KT N29961 DDL YYT 050532 L41A ,
2021-08-05T06:07:27Z,2021-08-05T05:32:00Z,,,,,,,BAW24R,49.9667,-55.0,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,273,90,,AIREP,ARP BAW24R 4958N05500W 0532 F390 ALLRY 0544 5100N05000W MS51 273/90 KT GXWBA DDL YDF 050532 J54A ,
2021-08-05T06:05:57Z,2021-08-05T05:32:00Z,,,,,,,RJA264,49.05,-37.6167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,269,147,,AIREP,ARP RJA264 4903N03737W 0532 F360 4858N03000W 0600 4758N02000W MS49 269/147 KT JYBAH DDL XXN 050532 L77A ,
2021-08-05T06:07:27Z,2021-08-05T05:32:00Z,,,,,,,THY6276,48.0667,-37.7833,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,271,135,,AIREP,ARP THY6276 4804N03747W 0532 F330 4759N03000W 0602 4759N02000W MS40 271/135 KT TCLJN QXT AME 050532 F27A ,
2021-08-05T05:36:20Z,2021-08-05T05:32:00Z,,,,,,,ELY026,48.0167,-29.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,267,123,,AIREP,ARP ELY026 4801N 02903W 0532 F370 M51 267/123 4759N 02000W 0607 4659N 01500W KT 4XEDH QXT EUA 050532 L58A,
2021-08-05T06:05:17Z,2021-08-05T05:32:00Z,,,,,,,TAP204B,47.6833,-51.75,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,283,104,,AIREP,ARP TAP204B 4741N05145W 0532 F390 4800N05000W 0539 4800N04000W MS57 283/104 KT CSTUL DDL YYT 050532 J48A ,
2021-08-05T05:36:12Z,2021-08-05T05:32:00Z,,,,,,,RAM209M,47.6167,-35.1333,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,266,127,,AIREP,ARP RAM209M 4737N 03508W 0532 F410 M58 266/127 4700N 03000W 0553 4300N 02000W KT CNRGY QXT EUA 050532 L71A,
2021-08-05T06:05:51Z,2021-08-05T05:32:00Z,,,,,,,EVE826,46.8833,-31.9667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,264,110,,AIREP,ARP EVE826 4653N03158W 0532 F390 4700N03000W 0540 4600N02000W MS56 264/110 KT ECLXA QXT AME 050532 J42A ,
2021-08-05T06:06:14Z,2021-08-05T05:32:00Z,,,,,,,THT67,-5.9,-147.2,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,33,14,,AIREP,ARP THT67 0554S 14712W 0532 F380 M51 033/14,
2021-08-05T06:06:14Z,2021-08-05T05:32:00Z,,,,,,,THT67,-5.9167,-147.1667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,33,14,,AIREP,ARP THT67 0555S 14710W 0532 F380 M51 033/014,
2021-08-05T06:05:08Z,2021-08-05T05:31:00Z,,,,,,,ACA57,58.75,-41.7,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,316,27,,AIREP,ARP ACA57 5845N04142W 0531 F360 5701N05001W 0606 HOIST MS44 316/27 KT CFGDT QXS UAK 050531 L47A ,
2021-08-05T05:36:20Z,2021-08-05T05:31:00Z,,,,,,,MSR995,57.8333,-17.3833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,301,1,,AIREP,ARP MSR995 5750N 01723W 0531 F360 M53 301/01 5801N 02000W 0541 5901N 03000W KT SUGER DDL XXF 050531 L21A,
2021-08-05T05:36:20Z,2021-08-05T05:31:00Z,,,,,,,UPS204,57.0167,-16.3833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,11,9,,AIREP,ARP UPS204 5701N 01623W 0531 F340 M54 011/09 5700N 02000W 0545 5700N 03000W KT N621UP QXT EUA 050531 F46A,
2021-08-05T06:05:14Z,2021-08-05T05:31:00Z,,,,,,,ELY027,56.5667,-47.6333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,334,75,,AIREP,ARP ELY027 5634N04738W 0531 F360 5600N05000W 0541 JANJO MS54 334/75 KT 4XERC QXT AME 050531 L04A ,
2021-08-05T05:36:20Z,2021-08-05T05:31:00Z,,,,,,,AAL722,54.0833,-25.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,268,39,,AIREP,ARP AAL722 5405N 02528W 0531 F390 M44 268/39 5359N 02000W 0553 DOGAL KT N803AL DDL XXN 050531 L97A,
2021-08-05T06:05:08Z,2021-08-05T05:31:00Z,,,,,,,DAL84,50.3667,-48.5,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,278,83,,AIREP,ARP DAL84 5022N04830W 0531 F370 5200N04000W 0610 5200N03000W MS52 278/83 KT N826NW DDL YYT 050531 J42A ,
2021-08-05T05:36:20Z,2021-08-05T05:31:00Z,,,,,,,BAW80G,50.05,-21.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,284,115,,AIREP,ARP BAW80G 5003N 02128W 0531 F390 M50 284/115 5000N 02000W 0537 SOMAX KT GZBLB DDL XXF 050532 L30A,
2021-08-05T06:05:26Z,2021-08-05T05:31:00Z,,,,,,,SWR9K,49.75,-33.4667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,268,147,,AIREP,ARP SWR9K 4945N03328W 0531 F350 5000N03000W 0544 5000N02000W MS45 268/147 KT HBJNK DDL XXH 050531 F44A ,
2021-08-05T05:36:20Z,2021-08-05T05:31:00Z,,,,,,,KLM771,49.1167,-25.4667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,276,139,,AIREP,ARP KLM771 4907N 02528W 0531 F360 M49 276/139 4900N 02000W 0552 BEDRA KT PHBVI QXT AOE 050531 F74A,
2021-08-05T05:36:20Z,2021-08-05T05:31:00Z,,,,,,,QTR1JE,48.6333,-18.1167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,284,130,,AIREP,ARP QTR1JE 4838N 01807W 0531 F340 M44 284/130 4759N 01500W 0543 4659N 00845W KT A7BEU QXT EUA 050531 F46A,
2021-08-05T06:05:14Z,2021-08-05T05:31:00Z,,,,,,,VIR514H,48.5333,-51.7667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,284,105,,AIREP,ARP VIR514H 4832N05146W 0531 F390 4858N04959W 0539 4858N04000W MS52 284/105 KT GVOOH DDL YYT 050531 L51A ,
2021-08-05T06:05:20Z,2021-08-05T05:31:00Z,,,,,,,AAL104,48.05,-41.45,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,268,126,,AIREP,ARP AAL104 4803N04127W 0531 F390 4800N04000W 0537 4900N03000W MS54 268/126 KT N775AN DDL XXN 050531 F50A ,
2021-08-05T06:05:14Z,2021-08-05T05:31:00Z,,,,,,,QTR56B,47.5833,-35.0333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,264,125,,AIREP,ARP QTR56B 4735N03502W 0531 F370 4758N03000W 0551 4758N02000W MS50 264/125 KT A7ANS QXT EUA 050531 J99A ,
2021-08-05T05:36:20Z,2021-08-05T05:31:00Z,,,,,,,IBE6250,47.05,-22.7333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,278,111,,AIREP,ARP IBE6250 4703N 02244W 0531 F370 M52 278/111 4658N 02001W 0543 4458N 01301W KT ECLUK DDL XXF 050531 J08A,
2021-08-05T06:05:20Z,2021-08-05T05:31:00Z,,,,,,,AAL52,46.9,-31.55,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,273,107,,AIREP,ARP AAL52 4654N03133W 0531 F340 4700N03000W 0537 4700N02000W MS42 273/107 KT N756AM DDL XXH 050531 F21A ,
2021-08-05T06:05:05Z,2021-08-05T05:31:00Z,,,,,,,AAL38,45.7333,-37.8833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,269,82,,AIREP,ARP AAL38 4544N03753W 0531 F350 4800N03000W 0607 4900N02000W MS45 269/82 KT N729AN DDL XXN 050531 F30A ,
2021-08-05T06:05:13Z,2021-08-05T05:30:00Z,,,,,,,DAL266,57.5833,-43.2833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,321,39,,AIREP,ARP DAL266 5735N04317W 0530 F380 5900N04000W 0548 6200N03000W MS43 321/39 KT N819DX QXS UAK 050530 F65A ,
2021-08-05T06:04:55Z,2021-08-05T05:30:00Z,,,,,,,AFR673,52.0833,-46.55,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,291,63,,AIREP,ARP AFR673 5205N04633W 0530 F390 5159N04000W 0556 5159N03000W MS49 291/63 KT FHRBC QXT AME 050530 L84A ,
2021-08-05T05:36:20Z,2021-08-05T05:30:00Z,,,,,,,UAE242,51.05,-32.7167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,268,94,,AIREP,ARP UAE242 5103N 03243W 0530 F370 M44 268/94 5058N 03000W 0541 5058N 02000W KT A6EON DDL XXH 050530 J86A,
2021-08-05T06:04:55Z,2021-08-05T05:30:00Z,,,,,,,QTR39A,47.8667,-31.6833,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,271,124,,AIREP,ARP QTR39A 4752N03141W 0530 F330 4758N03000W 0536 4758N02000W MS39 271/124 KT A7BEL QXT AME 050530 F35A ,
2021-08-05T05:34:11Z,2021-08-05T05:30:00Z,,,,,,,EVE826,46.8333,-32.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,264,110,,AIREP,ARP EVE826 4650N 03228W 0530 F390 M56 264/110 4700N 03000W 0540 4600N 02000W KT ECLXA QXT AME 050530 J41A,
2021-08-05T05:36:20Z,2021-08-05T05:30:00Z,,,,,,,IBE6166,45.8333,-16.3833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,290,113,,AIREP,ARP IBE6166 4550N 01623W 0530 F390 M58 290/113 PASAS 0546 STG KT ECMMG DDL XXF 050530 J99A,
2021-08-05T05:38:33Z,2021-08-05T05:30:00Z,,,,,,,FDX5033,22.85,64.4,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-36,103,23,,AIREP,ARP FDX5033 2251N 06424E 0530 F340 M36 103/23,
2021-08-05T06:04:49Z,2021-08-05T05:29:00Z,,,,,,,UAL141,63.35,-37.4833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,,,,AIREP,ARP UAL141 6321N03729W 0529 F400 6301N04001W 0538 6101N05001W MS41 310/5 KT N28912 DDL KUS 050529 L56A ,
2021-08-05T06:04:49Z,2021-08-05T05:29:00Z,,,,,,,BCS966,57.35,-37.3667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,295,22,,AIREP,ARP BCS966 5721N03722W 0529 F380 5700N04000W 0541 5400N05000W MS43 295/22 KT DALMD DDL XXH 050529 J76A ,
2021-08-05T06:05:01Z,2021-08-05T05:29:00Z,,,,,,,LOT27,53.2833,-52.7833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,303,41,,AIREP,ARP LOT27 5317N05247W 0529 F390 5400N05000W 0542 5700N04000W MS53 303/41 KT SPLSE DDL XXH 050529 L43A ,
2021-08-05T05:34:11Z,2021-08-05T05:29:00Z,,,,,,,AFR631,53.0667,-32.5833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,267,41,,AIREP,ARP AFR631 5304N 03235W 0529 F410 M42 267/41 5300N 03000W 0539 5200N 02000W KT FHRBA QXT AME 050529 L77A,
2021-08-05T05:32:14Z,2021-08-05T05:29:00Z,,,,,,,ACA870,52.0167,-18.6,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,285,68,,AIREP,ARP ACA870 5201N 01836W 0529 F370 M44 285/68 LIMRI 0543 XETBO KT CFITW DDL XXF 050529 F49A,
2021-08-05T06:04:49Z,2021-08-05T05:29:00Z,,,,,,,BAW3C,49.0333,-48.5333,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,266,122,,AIREP,ARP BAW3C 4902N04832W 0529 F410 4859N04000W 0603 4959N03000W MS54 266/122 KT GZBKE DDL YYT 050529 L85A ,
2021-08-05T05:32:14Z,2021-08-05T05:29:00Z,,,,,,,TOW2232,48.9833,-11.5833,39200,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,280,91,,AIREP,ARP TOW2232 4859N 01135W 0529 F392 M49 280/91 4850N 01200W 0532 GONAN KT GVYGJ QXS ORK 050529 J20A,
2021-08-05T05:32:14Z,2021-08-05T05:29:00Z,,,,,,,AFR099,48.0167,-28.85,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,276,131,,AIREP,ARP AFR099 4801N 02851W 0529 F410 M57 276/131 4758N 02000W 0605 4758N 01459W KT FHTYD QXT AME 050529 J99A,
2021-08-05T06:04:55Z,2021-08-05T05:29:00Z,,,,,,,UAL814,47.1,-45.4,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,281,105,,AIREP,ARP UAL814 4706N04524W 0529 F370 4659N04000W 0553 4759N03000W MS52 281/105 KT N669UA DDL XXN 050529 F40A ,
2021-08-05T06:05:01Z,2021-08-05T05:29:00Z,,,,,,,THY18A,47.0333,-48.5333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,271,99,,AIREP,ARP THY18A 4702N04832W 0529 F330 4659N04000W 0605 4759N03000W MS38 271/99 KT TCJJV QXS YYT 050529 F22A ,
2021-08-05T06:04:40Z,2021-08-05T05:29:00Z,,,,,,,AFR760,46.9833,-40.0,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,272,111,,AIREP,ARP AFR760 4659N04000W 0529 F340 4700N04000W 0529 4859N03000W MS42 272/111 KT FGSQE QXT AME 050529 F60A ,
2021-08-05T06:04:55Z,2021-08-05T05:29:00Z,,,,,,,DAL32,46.0833,-36.6833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,267,95,,AIREP,ARP DAL32 4605N03641W 0529 F390 4559N03000W 0558 4659N02000W MS57 267/95 KT N831NW DDL IG1 050529 J49A ,
2021-08-05T06:04:31Z,2021-08-05T05:28:00Z,,,,,,,UAL901,59.9333,-49.3167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,306,32,,AIREP,ARP UAL901 5956N04919W 0528 F410 5859N04000W 0601 5759N03001W MS46 306/32 KT N27957 QXS UAK 050528 L38A ,
2021-08-05T05:30:48Z,2021-08-05T05:28:00Z,,,,,,,ELY831,57.0667,-20.5167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,213,10,,AIREP,ARP ELY831 5704N 02031W 0528 F320 M48 213/10 5800N 03000W 0607 5800N 04000W KT VQBWT DDL XXN 050528 F32A,
2021-08-05T06:04:35Z,2021-08-05T05:28:00Z,,,,,,,FDX5047,56.35,-37.3333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,141,22,,AIREP,ARP FDX5047 5621N03720W 0528 F320 5600N04000W 0540 5300N05000W MS53 141/22 KT N112FE QXT IGW 050529 F83A ,
2021-08-05T05:32:14Z,2021-08-05T05:28:00Z,,,,,,,MOCOM,55.3333,-22.4167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,269,25,,AIREP,ARP MOCOM 5520N 02225W 0528 F340 M53 269/25 5601N 03000W 0604 5501N 04001W KT MOCOM DDL IG1 050529 M54A,
2021-08-05T06:04:55Z,2021-08-05T05:28:00Z,,,,,,,UAE242,51.0667,-33.1667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,267,90,,AIREP,ARP UAE242 5104N03310W 0528 F370 5058N03000W 0541 5058N02000W MS44 267/90 KT A6EON DDL XXH 050528 J85A ,
2021-08-05T06:04:49Z,2021-08-05T05:28:00Z,,,,,,,GTI5219,50.6833,-34.35,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,265,96,,AIREP,ARP GTI5219 5041N03421W 0528 F340 5100N03000W 0545 5100N02000W MS44 265/96 KT N415MC DDL IG1 050529 F87A ,
2021-08-05T05:32:14Z,2021-08-05T05:28:00Z,,,,,,,CLX97E,50.0333,-28.7667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,269,148,,AIREP,ARP CLX97E 5002N 02846W 0528 F340 M45 269/148 4959N 02000W 0600 4959N 01500W KT LXVCF QXT EUA 050528 F13A,
2021-08-05T05:32:14Z,2021-08-05T05:28:00Z,,,,,,,TFL392,48.3,-31.9833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,267,138,,AIREP,ARP TFL392 4818N 03159W 0528 F400 M55 267/138 4859N 02959W 0537 5059N 02000W KT PHTFM QXT EUA 050528 L98A,
2021-08-05T05:43:15Z,2021-08-05T05:28:00Z,,,,,,,QTR7UY,48.1,-44.9,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,271,125,,AIREP,ARP QTR7UY 4806N04454W 0528 F330 4759N04000W 0547 4859N03000W MS40 271/125 KT A7BET QXT AME 050528 F27A ,
2021-08-05T06:04:55Z,2021-08-05T05:28:00Z,,,,,,,THY36,47.1167,-45.2,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,283,108,,AIREP,ARP THY36 4707N04512W 0528 F380 4700N04000W 0551 4700N03000W MS54 283/108 KT TCJNH QXT AME 050529 J52A ,
2021-08-05T05:32:14Z,2021-08-05T05:28:00Z,,,,,,,CRL927,44.85,-13.6167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,289,104,,AIREP,ARP CRL927 4451N 01337W 0528 F390 M57 289/104 PASAS 0531 BUNAV KT FHCAT QXT EUA 050528 J98A,
2021-08-05T05:43:09Z,2021-08-05T05:27:00Z,,,,,,,UAL980,55.0167,-39.35,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,281,35,,AIREP,ARP UAL980 5501N03921W 0527 F400 5459N03000W 0603 5459N02000W MS42 281/35 KT N27901 DDL XXN 050527 L76A ,
2021-08-05T05:43:14Z,2021-08-05T05:27:00Z,,,,,,,DHK906,54.6333,-24.8,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,278,38,,AIREP,ARP DHK906 5438N02448W 0527 F400 5400N03000W 0551 5100N04000W MS43 278/38 KT GTUIK QXT EUA 050527 L91A ,
2021-08-05T05:30:48Z,2021-08-05T05:27:00Z,,,,,,,KLM644,52.0833,-36.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,274,58,,AIREP,ARP KLM644 5205N 03605W 0527 F390 M40 274/58 5159N 03000W 0551 5259N 02000W KT PHBHO QXT AME 050527 L18A,
2021-08-05T06:04:31Z,2021-08-05T05:27:00Z,,,,,,,VIR688,49.6167,-34.7167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,271,133,,AIREP,ARP VIR688 4937N03443W 0527 F390 4959N03000W 0545 4959N02000W MS50 271/133 KT GVKSS DDL XXN 050527 J52A ,
2021-08-05T05:30:48Z,2021-08-05T05:27:00Z,,,,,,,QTR82M,49.1,-25.25,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,273,140,,AIREP,ARP QTR82M 4906N 02515W 0527 F370 M50 273/140 4859N 02000W 0547 4759N 01500W KT A7ANQ QXT EUA 050527 J97A,
2021-08-05T05:43:15Z,2021-08-05T05:27:00Z,,,,,,,QTR09H,49.05,-48.2667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,278,125,,AIREP,ARP QTR09H 4903N04816W 0527 F360 4859N04000W 0558 4859N03000W MS49 278/125 KT A7ANG QXS YYT 050527 J77A ,
2021-08-05T05:32:14Z,2021-08-05T05:27:00Z,,,,,,,AFR689,48.0667,-21.8167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,285,140,,AIREP,ARP AFR689 4804N 02149W 0527 F400 M56 285/140 4800N 02000W 0534 4850N 01200W KT FHTYB QXT AME 050527 J88A,
2021-08-05T05:30:48Z,2021-08-05T05:27:00Z,,,,,,,AFR349,48.0,-29.05,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,267,127,,AIREP,ARP AFR349 4800N 02903W 0527 F380 M53 267/127 4758N 02000W 0603 4848N 01158W KT FGSPP QXT AOE 050527 F39A,
2021-08-05T05:30:48Z,2021-08-05T05:27:00Z,,,,,,,QTR56B,47.4667,-36.0667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,266,122,,AIREP,ARP QTR56B 4728N 03604W 0527 F370 M50 266/122 4758N 03000W 0551 4758N 02000W KT A7ANS QXT AME 050527 J97A,
2021-08-05T05:43:09Z,2021-08-05T05:27:00Z,,,,,,,THY36,47.1167,-45.5,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,283,107,,AIREP,ARP THY36 4707N04530W 0527 F380 4700N04000W 0551 4700N03000W MS54 283/107 KT TCJNH QXT AOE 050528 J51A ,
2021-08-05T05:30:48Z,2021-08-05T05:27:00Z,,,,,,,AAL52,46.8333,-32.4667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,274,109,,AIREP,ARP AAL52 4650N 03228W 0527 F340 M43 274/109 4700N 03000W 0537 4700N 02000W KT N756AM DDL XXH 050527 F20A,
2021-08-05T05:43:08Z,2021-08-05T05:27:00Z,,,,,,,UAL1170,28.7,-139.4333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,235,40,,AIREP,ARP UAL1170 2842N 13926W 0527 F360 M49 235/040,
2021-08-05T06:06:14Z,2021-08-05T05:27:00Z,,,,,,,UAL842,-7.2,-165.9,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,72,5,,AIREP,ARP UAL842 0712S 16554W 0527 F380 M50 072/05,
